"unique.id","file.name","label","start.time","strain","rat.id","recording"
6663,"T0000399","complex",110.9294,"SD","SD74O2Q1","MSX3"
6664,"T0000399","flat flat",111.1106,"SD","SD74O2Q1","MSX3"
6665,"T0000399","flat",111.3169,"SD","SD74O2Q1","MSX3"
6666,"T0000399","flat",113.1351,"SD","SD74O2Q1","MSX3"
6667,"T0000399","flat",113.3644,"SD","SD74O2Q1","MSX3"
6668,"T0000399","flat",113.686,"SD","SD74O2Q1","MSX3"
6669,"T0000399","flat-mz",113.8841,"SD","SD74O2Q1","MSX3"
6670,"T0000399","flat",114.0838,"SD","SD74O2Q1","MSX3"
6671,"T0000399","flat",114.7637,"SD","SD74O2Q1","MSX3"
6672,"T0000399","flat",116.5926,"SD","SD74O2Q1","MSX3"
6673,"T0000399","short",116.6945,"SD","SD74O2Q1","MSX3"
6674,"T0000399","flat",116.7959,"SD","SD74O2Q1","MSX3"
6675,"T0000399","flat-z",116.9863,"SD","SD74O2Q1","MSX3"
6676,"T0000399","flat-mz",117.2838,"SD","SD74O2Q1","MSX3"
6677,"T0000399","flat-mz",117.5592,"SD","SD74O2Q1","MSX3"
6678,"T0000399","flat",117.8086,"SD","SD74O2Q1","MSX3"
6679,"T0000399","flat",118.0221,"SD","SD74O2Q1","MSX3"
6680,"T0000399","flat",118.3211,"SD","SD74O2Q1","MSX3"
6681,"T0000399","flat",118.5085,"SD","SD74O2Q1","MSX3"
6682,"T0000399","flat",118.9893,"SD","SD74O2Q1","MSX3"
6683,"T0000399","flat",119.5673,"SD","SD74O2Q1","MSX3"
6684,"T0000399","flat",119.7424,"SD","SD74O2Q1","MSX3"
6685,"T0000399","flat",120.4167,"SD","SD74O2Q1","MSX3"
6686,"T0000399","flat",120.6696,"SD","SD74O2Q1","MSX3"
6687,"T0000399","flat",121.0204,"SD","SD74O2Q1","MSX3"
6688,"T0000399","flat",121.3076,"SD","SD74O2Q1","MSX3"
6689,"T0000399","flat-mz",121.4827,"SD","SD74O2Q1","MSX3"
6690,"T0000399","flat",121.6204,"SD","SD74O2Q1","MSX3"
6691,"T0000399","flat-mz",121.7628,"SD","SD74O2Q1","MSX3"
6692,"T0000399","flat",122.0474,"SD","SD74O2Q1","MSX3"
6693,"T0000399","flat",122.2783,"SD","SD74O2Q1","MSX3"
6694,"T0000399","flat",122.884,"SD","SD74O2Q1","MSX3"
6695,"T0000399","flat",122.9501,"SD","SD74O2Q1","MSX3"
6696,"T0000399","flat-z",123.0458,"SD","SD74O2Q1","MSX3"
6697,"T0000399","flat",123.3326,"SD","SD74O2Q1","MSX3"
6698,"T0000399","flat-z",123.417,"SD","SD74O2Q1","MSX3"
6699,"T0000399","flat-z",123.6469,"SD","SD74O2Q1","MSX3"
6700,"T0000399","flat-z",123.9147,"SD","SD74O2Q1","MSX3"
6701,"T0000399","flat",124.226,"SD","SD74O2Q1","MSX3"
6702,"T0000399","short",124.3765,"SD","SD74O2Q1","MSX3"
6703,"T0000399","flat",124.59,"SD","SD74O2Q1","MSX3"
6704,"T0000399","flat",126.0789,"SD","SD74O2Q1","MSX3"
6705,"T0000399","flat",126.2796,"SD","SD74O2Q1","MSX3"
6706,"T0000399","flat",126.4343,"SD","SD74O2Q1","MSX3"
6707,"T0000399","flat flat",126.7732,"SD","SD74O2Q1","MSX3"
6708,"T0000399","complex",127.0773,"SD","SD74O2Q1","MSX3"
6709,"T0000399","flat-z",127.2744,"SD","SD74O2Q1","MSX3"
6710,"T0000399","short",127.3477,"SD","SD74O2Q1","MSX3"
6711,"T0000399","flat",127.3948,"SD","SD74O2Q1","MSX3"
6712,"T0000399","flat",127.4659,"SD","SD74O2Q1","MSX3"
6713,"T0000399","flat flat",127.8018,"SD","SD74O2Q1","MSX3"
6714,"T0000399","flat-mz flat",128.1059,"SD","SD74O2Q1","MSX3"
6715,"T0000399","flat flat",128.2964,"SD","SD74O2Q1","MSX3"
6716,"T0000399","flat",128.3947,"SD","SD74O2Q1","MSX3"
6717,"T0000399","flat",128.5478,"SD","SD74O2Q1","MSX3"
6718,"T0000399","flat",129.0608,"SD","SD74O2Q1","MSX3"
6719,"T0000399","flat",129.2395,"SD","SD74O2Q1","MSX3"
6720,"T0000399","flat",129.4177,"SD","SD74O2Q1","MSX3"
6721,"T0000399","flat",129.8211,"SD","SD74O2Q1","MSX3"
6722,"T0000399","flat",130.0305,"SD","SD74O2Q1","MSX3"
6723,"T0000399","flat-mz",130.2077,"SD","SD74O2Q1","MSX3"
6724,"T0000399","flat",130.4145,"SD","SD74O2Q1","MSX3"
6725,"T0000399","flat",130.5763,"SD","SD74O2Q1","MSX3"
6726,"T0000399","flat",130.7581,"SD","SD74O2Q1","MSX3"
6727,"T0000399","flat",130.9731,"SD","SD74O2Q1","MSX3"
6728,"T0000399","flat",131.1667,"SD","SD74O2Q1","MSX3"
6729,"T0000399","flat",131.35,"SD","SD74O2Q1","MSX3"
6730,"T0000399","flat",131.6305,"SD","SD74O2Q1","MSX3"
6731,"T0000399","flat",131.7985,"SD","SD74O2Q1","MSX3"
6732,"T0000399","flat",132.141,"SD","SD74O2Q1","MSX3"
6733,"T0000399","flat",132.3018,"SD","SD74O2Q1","MSX3"
6734,"T0000399","flat-z",132.5393,"SD","SD74O2Q1","MSX3"
6735,"T0000399","short",132.7856,"SD","SD74O2Q1","MSX3"
6736,"T0000399","flat",133.0636,"SD","SD74O2Q1","MSX3"
6737,"T0000399","flat",133.3969,"SD","SD74O2Q1","MSX3"
6738,"T0000399","flat",133.9048,"SD","SD74O2Q1","MSX3"
6739,"T0000399","flat",134.4071,"SD","SD74O2Q1","MSX3"
6740,"T0000399","downward ramp",134.5822,"SD","SD74O2Q1","MSX3"
6741,"T0000399","flat",134.852,"SD","SD74O2Q1","MSX3"
6742,"T0000399","flat",135.0824,"SD","SD74O2Q1","MSX3"
6743,"T0000399","flat",135.3881,"SD","SD74O2Q1","MSX3"
6744,"T0000399","flat",135.6625,"SD","SD74O2Q1","MSX3"
6745,"T0000399","flat flat",135.96,"SD","SD74O2Q1","MSX3"
6746,"T0000399","flat",136.2165,"SD","SD74O2Q1","MSX3"
6747,"T0000399","flat",136.4177,"SD","SD74O2Q1","MSX3"
6748,"T0000399","flat",136.494,"SD","SD74O2Q1","MSX3"
6749,"T0000399","flat",136.7674,"SD","SD74O2Q1","MSX3"
6750,"T0000399","flat flat",137.0117,"SD","SD74O2Q1","MSX3"
6751,"T0000399","inverted-u",137.2272,"SD","SD74O2Q1","MSX3"
6752,"T0000399","flat flat",137.3777,"SD","SD74O2Q1","MSX3"
6753,"T0000399","flat-mz",137.5354,"SD","SD74O2Q1","MSX3"
6754,"T0000399","flat-mz",137.7592,"SD","SD74O2Q1","MSX3"
6755,"T0000399","flat",138.0925,"SD","SD74O2Q1","MSX3"
6756,"T0000399","flat",138.3802,"SD","SD74O2Q1","MSX3"
6757,"T0000399","flat",138.605,"SD","SD74O2Q1","MSX3"
6758,"T0000399","flat",138.8605,"SD","SD74O2Q1","MSX3"
6759,"T0000399","flat",139.0832,"SD","SD74O2Q1","MSX3"
6760,"T0000399","flat short-ur",139.2721,"SD","SD74O2Q1","MSX3"
6761,"T0000399","short",139.6602,"SD","SD74O2Q1","MSX3"
6762,"T0000399","flat-z",139.8359,"SD","SD74O2Q1","MSX3"
6763,"T0000399","flat",140.2496,"SD","SD74O2Q1","MSX3"
6764,"T0000399","flat flat",140.4789,"SD","SD74O2Q1","MSX3"
6765,"T0000399","flat",140.7487,"SD","SD74O2Q1","MSX3"
6766,"T0000399","flat flat",140.9131,"SD","SD74O2Q1","MSX3"
6767,"T0000399","flat flat",141.0846,"SD","SD74O2Q1","MSX3"
6768,"T0000399","flat",141.7937,"SD","SD74O2Q1","MSX3"
6769,"T0000399","flat",141.892,"SD","SD74O2Q1","MSX3"
6770,"T0000399","flat",141.9689,"SD","SD74O2Q1","MSX3"
6771,"T0000399","flat",142.0487,"SD","SD74O2Q1","MSX3"
6772,"T0000399","flat",142.2433,"SD","SD74O2Q1","MSX3"
6773,"T0000399","flat",142.4163,"SD","SD74O2Q1","MSX3"
6774,"T0000399","short",142.6201,"SD","SD74O2Q1","MSX3"
6775,"T0000399","flat",142.9826,"SD","SD74O2Q1","MSX3"
6776,"T0000399","flat",148.1226,"SD","SD74O2Q1","MSX3"
6777,"T0000399","flat",148.3253,"SD","SD74O2Q1","MSX3"
6778,"T0000399","flat",148.5204,"SD","SD74O2Q1","MSX3"
6779,"T0000399","flat",148.7278,"SD","SD74O2Q1","MSX3"
6780,"T0000399","flat",150.0098,"SD","SD74O2Q1","MSX3"
6781,"T0000399","flat",150.2883,"SD","SD74O2Q1","MSX3"
6782,"T0000399","flat-mz",150.6396,"SD","SD74O2Q1","MSX3"
6783,"T0000399","flat-z",150.9109,"SD","SD74O2Q1","MSX3"
6784,"T0000399","flat flat",151.2279,"SD","SD74O2Q1","MSX3"
6785,"T0000399","flat flat",151.4183,"SD","SD74O2Q1","MSX3"
6786,"T0000399","flat-mz",151.5648,"SD","SD74O2Q1","MSX3"
6787,"T0000399","flat-z flat",151.8202,"SD","SD74O2Q1","MSX3"
6788,"T0000399","flat-z",152.1587,"SD","SD74O2Q1","MSX3"
6789,"T0000399","flat",152.2554,"SD","SD74O2Q1","MSX3"
6790,"T0000399","flat",152.4628,"SD","SD74O2Q1","MSX3"
6791,"T0000399","flat",152.7623,"SD","SD74O2Q1","MSX3"
6792,"T0000399","flat",152.9559,"SD","SD74O2Q1","MSX3"
6793,"T0000399","flat",153.3014,"SD","SD74O2Q1","MSX3"
6794,"T0000399","flat",153.4806,"SD","SD74O2Q1","MSX3"
6795,"T0000399","flat",153.6829,"SD","SD74O2Q1","MSX3"
6796,"T0000399","flat",153.8754,"SD","SD74O2Q1","MSX3"
6797,"T0000399","flat",154.0085,"SD","SD74O2Q1","MSX3"
6798,"T0000399","flat",154.2133,"SD","SD74O2Q1","MSX3"
6799,"T0000399","flat flat",155.1646,"SD","SD74O2Q1","MSX3"
6800,"T0000399","flat flat",155.3402,"SD","SD74O2Q1","MSX3"
6801,"T0000399","flat-z",155.5287,"SD","SD74O2Q1","MSX3"
6802,"T0000399","flat",155.7232,"SD","SD74O2Q1","MSX3"
6803,"T0000399","flat-z",155.9121,"SD","SD74O2Q1","MSX3"
6804,"T0000399","flat",156.4042,"SD","SD74O2Q1","MSX3"
6805,"T0000399","flat",156.4933,"SD","SD74O2Q1","MSX3"
6806,"T0000399","flat-z",156.7994,"SD","SD74O2Q1","MSX3"
6807,"T0000399","flat",158.1117,"SD","SD74O2Q1","MSX3"
6808,"T0000399","flat",158.2755,"SD","SD74O2Q1","MSX3"
6809,"T0000399","flat",158.467,"SD","SD74O2Q1","MSX3"
6810,"T0000399","flat-z",160.9502,"SD","SD74O2Q1","MSX3"
6811,"T0000399","flat",162.2,"SD","SD74O2Q1","MSX3"
6812,"T0000399","flat",163.9613,"SD","SD74O2Q1","MSX3"
6813,"T0000399","flat-z",164.1323,"SD","SD74O2Q1","MSX3"
6814,"T0000399","flat",164.3222,"SD","SD74O2Q1","MSX3"
6815,"T0000399","flat short-c",164.4712,"SD","SD74O2Q1","MSX3"
6816,"T0000399","flat",164.6643,"SD","SD74O2Q1","MSX3"
6817,"T0000399","flat",164.8332,"SD","SD74O2Q1","MSX3"
6818,"T0000399","flat",165.782,"SD","SD74O2Q1","MSX3"
6819,"T0000399","flat flat",165.9519,"SD","SD74O2Q1","MSX3"
6820,"T0000399","flat flat",166.1388,"SD","SD74O2Q1","MSX3"
6821,"T0000399","flat flat",166.3472,"SD","SD74O2Q1","MSX3"
6822,"T0000399","flat",166.5602,"SD","SD74O2Q1","MSX3"
6823,"T0000399","flat",167.2908,"SD","SD74O2Q1","MSX3"
6824,"T0000399","flat",167.4567,"SD","SD74O2Q1","MSX3"
6825,"T0000399","flat",167.6211,"SD","SD74O2Q1","MSX3"
6826,"T0000399","flat",167.7818,"SD","SD74O2Q1","MSX3"
6827,"T0000399","flat",167.9708,"SD","SD74O2Q1","MSX3"
6828,"T0000399","flat",168.6799,"SD","SD74O2Q1","MSX3"
6829,"T0000399","short-c",168.7874,"SD","SD74O2Q1","MSX3"
6830,"T0000399","flat",168.8663,"SD","SD74O2Q1","MSX3"
6831,"T0000399","short",169.474,"SD","SD74O2Q1","MSX3"
6832,"T0000399","flat",169.5723,"SD","SD74O2Q1","MSX3"
6833,"T0000399","flat",170.8477,"SD","SD74O2Q1","MSX3"
6834,"T0000399","flat",171.0161,"SD","SD74O2Q1","MSX3"
6835,"T0000399","flat",171.6526,"SD","SD74O2Q1","MSX3"
6836,"T0000399","flat flat",171.8261,"SD","SD74O2Q1","MSX3"
6837,"T0000399","flat",172.055,"SD","SD74O2Q1","MSX3"
6838,"T0000399","trill flat",172.2229,"SD","SD74O2Q1","MSX3"
6839,"T0000399","flat-mz",172.4298,"SD","SD74O2Q1","MSX3"
6840,"T0000399","flat",172.6719,"SD","SD74O2Q1","MSX3"
6841,"T0000399","flat",172.8947,"SD","SD74O2Q1","MSX3"
6842,"T0000399","flat",173.1087,"SD","SD74O2Q1","MSX3"
6843,"T0000399","flat flat flat",173.3073,"SD","SD74O2Q1","MSX3"
6844,"T0000399","flat flat-mz flat",173.5116,"SD","SD74O2Q1","MSX3"
6845,"T0000399","flat flat-z",173.8219,"SD","SD74O2Q1","MSX3"
6846,"T0000399","flat-z flat flat flat",173.9924,"SD","SD74O2Q1","MSX3"
6847,"T0000399","flat",174.3057,"SD","SD74O2Q1","MSX3"
6848,"T0000399","flat",174.3825,"SD","SD74O2Q1","MSX3"
6849,"T0000399","flat",174.5802,"SD","SD74O2Q1","MSX3"
6850,"T0000399","flat",174.7153,"SD","SD74O2Q1","MSX3"
6851,"T0000399","flat",174.8797,"SD","SD74O2Q1","MSX3"
6852,"T0000399","flat",175.0348,"SD","SD74O2Q1","MSX3"
6853,"T0000399","flat",176.2764,"SD","SD74O2Q1","MSX3"
6854,"T0000399","flat",176.4454,"SD","SD74O2Q1","MSX3"
6855,"T0000399","flat",176.5954,"SD","SD74O2Q1","MSX3"
6856,"T0000399","flat",176.7915,"SD","SD74O2Q1","MSX3"
6857,"T0000399","flat",177.0071,"SD","SD74O2Q1","MSX3"
6858,"T0000399","flat",177.2032,"SD","SD74O2Q1","MSX3"
6859,"T0000399","flat",177.3987,"SD","SD74O2Q1","MSX3"
6860,"T0000399","flat",177.5974,"SD","SD74O2Q1","MSX3"
6861,"T0000399","flat",177.7571,"SD","SD74O2Q1","MSX3"
6862,"T0000399","flat",177.9363,"SD","SD74O2Q1","MSX3"
6863,"T0000399","flat",178.1196,"SD","SD74O2Q1","MSX3"
6864,"T0000399","flat",178.3121,"SD","SD74O2Q1","MSX3"
6865,"T0000399","flat",178.4642,"SD","SD74O2Q1","MSX3"
6866,"T0000399","flat",178.6787,"SD","SD74O2Q1","MSX3"
6867,"T0000399","flat",179.7022,"SD","SD74O2Q1","MSX3"
6868,"T0000399","flat",181.1937,"SD","SD74O2Q1","MSX3"
6869,"T0000399","short",181.3698,"SD","SD74O2Q1","MSX3"
6870,"T0000399","flat",181.6811,"SD","SD74O2Q1","MSX3"
6871,"T0000399","flat",181.9207,"SD","SD74O2Q1","MSX3"
6872,"T0000399","flat",182.1639,"SD","SD74O2Q1","MSX3"
6873,"T0000399","flat",184.2554,"SD","SD74O2Q1","MSX3"
6874,"T0000399","flat",184.9907,"SD","SD74O2Q1","MSX3"
6875,"T0000399","flat",185.2431,"SD","SD74O2Q1","MSX3"
6876,"T0000399","flat",185.43,"SD","SD74O2Q1","MSX3"
6877,"T0000399","flat",185.9159,"SD","SD74O2Q1","MSX3"
6878,"T0000399","flat",186.539,"SD","SD74O2Q1","MSX3"
6879,"T0000399","flat",186.7381,"SD","SD74O2Q1","MSX3"
6880,"T0000399","flat",187.202,"SD","SD74O2Q1","MSX3"
6881,"T0000399","flat",188.2117,"SD","SD74O2Q1","MSX3"
6882,"T0000399","flat",188.4185,"SD","SD74O2Q1","MSX3"
6883,"T0000399","flat",188.7723,"SD","SD74O2Q1","MSX3"
6884,"T0000399","flat",189.0242,"SD","SD74O2Q1","MSX3"
6885,"T0000399","flat",189.2121,"SD","SD74O2Q1","MSX3"
6886,"T0000399","flat",189.5767,"SD","SD74O2Q1","MSX3"
6887,"T0000399","flat",189.8112,"SD","SD74O2Q1","MSX3"
6888,"T0000399","flat",189.955,"SD","SD74O2Q1","MSX3"
6889,"T0000399","flat",190.1614,"SD","SD74O2Q1","MSX3"
6890,"T0000399","flat",190.3508,"SD","SD74O2Q1","MSX3"
6891,"T0000399","flat",190.5443,"SD","SD74O2Q1","MSX3"
6892,"T0000399","flat",190.7491,"SD","SD74O2Q1","MSX3"
6893,"T0000399","flat-mz",191.0051,"SD","SD74O2Q1","MSX3"
6894,"T0000399","flat",191.8248,"SD","SD74O2Q1","MSX3"
6895,"T0000399","flat",192.9733,"SD","SD74O2Q1","MSX3"
6896,"T0000399","flat",193.1724,"SD","SD74O2Q1","MSX3"
6897,"T0000399","flat",193.7187,"SD","SD74O2Q1","MSX3"
6898,"T0000399","flat",193.9184,"SD","SD74O2Q1","MSX3"
6899,"T0000399","flat",194.093,"SD","SD74O2Q1","MSX3"
6900,"T0000399","short",194.2635,"SD","SD74O2Q1","MSX3"
6901,"T0000399","flat",194.4094,"SD","SD74O2Q1","MSX3"
6902,"T0000399","flat",195.1083,"SD","SD74O2Q1","MSX3"
6903,"T0000399","flat",195.5476,"SD","SD74O2Q1","MSX3"
6904,"T0000399","flat",196.4436,"SD","SD74O2Q1","MSX3"
6905,"T0000399","flat",196.6412,"SD","SD74O2Q1","MSX3"
6906,"T0000399","flat",196.7872,"SD","SD74O2Q1","MSX3"
6907,"T0000399","flat",196.8798,"SD","SD74O2Q1","MSX3"
6908,"T0000399","flat",197.0391,"SD","SD74O2Q1","MSX3"
6909,"T0000399","short-ur",198.1219,"SD","SD74O2Q1","MSX3"
6910,"T0000399","flat",198.3616,"SD","SD74O2Q1","MSX3"
6911,"T0000399","flat",198.6089,"SD","SD74O2Q1","MSX3"
6912,"T0000399","flat",198.8142,"SD","SD74O2Q1","MSX3"
6913,"T0000399","flat",199.5985,"SD","SD74O2Q1","MSX3"
6914,"T0000399","flat",201.3081,"SD","SD74O2Q1","MSX3"
6915,"T0000399","flat flat",201.4499,"SD","SD74O2Q1","MSX3"
6916,"T0000399","flat flat",201.8631,"SD","SD74O2Q1","MSX3"
6917,"T0000399","flat-mz",202.2282,"SD","SD74O2Q1","MSX3"
6918,"T0000399","flat-mz",202.2973,"SD","SD74O2Q1","MSX3"
6919,"T0000399","flat",202.4355,"SD","SD74O2Q1","MSX3"
6920,"T0000399","flat",202.6409,"SD","SD74O2Q1","MSX3"
6921,"T0000399","flat",202.8656,"SD","SD74O2Q1","MSX3"
6922,"T0000399","flat",203.0351,"SD","SD74O2Q1","MSX3"
6923,"T0000399","flat",203.2639,"SD","SD74O2Q1","MSX3"
6924,"T0000399","flat",203.4595,"SD","SD74O2Q1","MSX3"
6925,"T0000399","flat",203.6613,"SD","SD74O2Q1","MSX3"
6926,"T0000399","flat flat flat-z flat",203.8031,"SD","SD74O2Q1","MSX3"
6927,"T0000399","flat",204.0529,"SD","SD74O2Q1","MSX3"
6928,"T0000399","flat",204.2613,"SD","SD74O2Q1","MSX3"
6929,"T0000399","flat",206.8674,"SD","SD74O2Q1","MSX3"
6930,"T0000399","flat-mz",207.5806,"SD","SD74O2Q1","MSX3"
6931,"T0000399","flat",207.7972,"SD","SD74O2Q1","MSX3"
6932,"T0000399","flat-mz",208.0348,"SD","SD74O2Q1","MSX3"
6933,"T0000399","flat",208.2749,"SD","SD74O2Q1","MSX3"
6934,"T0000399","flat",208.5176,"SD","SD74O2Q1","MSX3"
6935,"T0000399","flat",208.7552,"SD","SD74O2Q1","MSX3"
6936,"T0000399","flat",209.1775,"SD","SD74O2Q1","MSX3"
6937,"T0000399","flat",209.3644,"SD","SD74O2Q1","MSX3"
6938,"T0000399","flat",209.7397,"SD","SD74O2Q1","MSX3"
6939,"T0000399","flat",211.5517,"SD","SD74O2Q1","MSX3"
6940,"T0000399","flat",212.2833,"SD","SD74O2Q1","MSX3"
6941,"T0000399","short-ur",216.2667,"SD","SD74O2Q1","MSX3"
6942,"T0000399","flat",216.4828,"SD","SD74O2Q1","MSX3"
6943,"T0000399","flat",216.793,"SD","SD74O2Q1","MSX3"
6944,"T0000399","flat",216.8637,"SD","SD74O2Q1","MSX3"
6945,"T0000399","flat",217.1555,"SD","SD74O2Q1","MSX3"
6946,"T0000399","flat",217.6752,"SD","SD74O2Q1","MSX3"
6947,"T0000399","flat",218.5082,"SD","SD74O2Q1","MSX3"
6948,"T0000399","flat",218.7141,"SD","SD74O2Q1","MSX3"
6949,"T0000399","flat",218.9358,"SD","SD74O2Q1","MSX3"
6950,"T0000399","flat",220.0299,"SD","SD74O2Q1","MSX3"
6951,"T0000399","flat",226.9173,"SD","SD74O2Q1","MSX3"
6952,"T0000399","flat",227.1406,"SD","SD74O2Q1","MSX3"
6953,"T0000399","flat",227.2798,"SD","SD74O2Q1","MSX3"
6954,"T0000399","short",227.4498,"SD","SD74O2Q1","MSX3"
6955,"T0000399","short",227.4769,"SD","SD74O2Q1","MSX3"
6956,"T0000399","flat",228.0883,"SD","SD74O2Q1","MSX3"
6957,"T0000399","flat",231.2714,"SD","SD74O2Q1","MSX3"
6958,"T0000399","flat",231.8095,"SD","SD74O2Q1","MSX3"
6959,"T0000399","flat",231.9057,"SD","SD74O2Q1","MSX3"
6960,"T0000399","flat-mz",232.0962,"SD","SD74O2Q1","MSX3"
6961,"T0000399","short",232.2964,"SD","SD74O2Q1","MSX3"
6962,"T0000399","flat",232.4131,"SD","SD74O2Q1","MSX3"
6963,"T0000399","flat-z flat flat",232.6021,"SD","SD74O2Q1","MSX3"
6964,"T0000399","flat flat",232.8678,"SD","SD74O2Q1","MSX3"
6965,"T0000399","flat flat",233.1217,"SD","SD74O2Q1","MSX3"
6966,"T0000399","flat",236.0238,"SD","SD74O2Q1","MSX3"
6967,"T0000399","complex",236.1866,"SD","SD74O2Q1","MSX3"
6968,"T0000399","flat",236.3888,"SD","SD74O2Q1","MSX3"
6969,"T0000399","flat",236.5532,"SD","SD74O2Q1","MSX3"
6970,"T0000399","flat",236.6315,"SD","SD74O2Q1","MSX3"
6971,"T0000399","short",236.7718,"SD","SD74O2Q1","MSX3"
6972,"T0000399","flat",239.2826,"SD","SD74O2Q1","MSX3"
6973,"T0000399","flat",239.4644,"SD","SD74O2Q1","MSX3"
6974,"T0000399","flat",239.7649,"SD","SD74O2Q1","MSX3"
6975,"T0000399","short",239.9262,"SD","SD74O2Q1","MSX3"
6976,"T0000399","flat-z",240.5826,"SD","SD74O2Q1","MSX3"
6977,"T0000399","flat-z",240.662,"SD","SD74O2Q1","MSX3"
6978,"T0000399","flat-z",240.8325,"SD","SD74O2Q1","MSX3"
6979,"T0000399","flat-z",241.0654,"SD","SD74O2Q1","MSX3"
6980,"T0000399","short",244.1052,"SD","SD74O2Q1","MSX3"
6981,"T0000399","flat",244.4026,"SD","SD74O2Q1","MSX3"
6982,"T0000399","flat-z",244.6054,"SD","SD74O2Q1","MSX3"
6983,"T0000399","flat flat flat",244.8558,"SD","SD74O2Q1","MSX3"
6984,"T0000399","flat",245.1532,"SD","SD74O2Q1","MSX3"
6985,"T0000399","flat",245.3698,"SD","SD74O2Q1","MSX3"
6986,"T0000399","flat",245.5444,"SD","SD74O2Q1","MSX3"
6987,"T0000399","flat",245.7502,"SD","SD74O2Q1","MSX3"
6988,"T0000399","flat",245.9463,"SD","SD74O2Q1","MSX3"
6989,"T0000399","flat",246.1091,"SD","SD74O2Q1","MSX3"
6990,"T0000399","flat",246.3231,"SD","SD74O2Q1","MSX3"
6991,"T0000399","flat",246.5239,"SD","SD74O2Q1","MSX3"
6992,"T0000399","flat",249.857,"SD","SD74O2Q1","MSX3"
6993,"T0000399","flat",250.1033,"SD","SD74O2Q1","MSX3"
6994,"T0000399","short",250.2804,"SD","SD74O2Q1","MSX3"
6995,"T0000399","flat",251.6039,"SD","SD74O2Q1","MSX3"
6996,"T0000399","flat flat",251.6556,"SD","SD74O2Q1","MSX3"
6997,"T0000399","flat",251.8082,"SD","SD74O2Q1","MSX3"
6998,"T0000399","flat",252.6243,"SD","SD74O2Q1","MSX3"
6999,"T0000399","flat",252.8225,"SD","SD74O2Q1","MSX3"
7000,"T0000399","short",253.1886,"SD","SD74O2Q1","MSX3"
7001,"T0000399","flat",253.5234,"SD","SD74O2Q1","MSX3"
7002,"T0000399","flat",253.7297,"SD","SD74O2Q1","MSX3"
7003,"T0000399","flat",253.934,"SD","SD74O2Q1","MSX3"
7004,"T0000399","flat",254.1332,"SD","SD74O2Q1","MSX3"
7005,"T0000399","flat",255.3395,"SD","SD74O2Q1","MSX3"
7006,"T0000399","flat",255.8074,"SD","SD74O2Q1","MSX3"
7007,"T0000399","flat",256.0936,"SD","SD74O2Q1","MSX3"
7008,"T0000399","flat",256.6743,"SD","SD74O2Q1","MSX3"
7009,"T0000399","flat",257.9338,"SD","SD74O2Q1","MSX3"
7010,"T0000399","flat",259.9572,"SD","SD74O2Q1","MSX3"
7011,"T0000399","flat",260.9064,"SD","SD74O2Q1","MSX3"
7012,"T0000399","flat",261.081,"SD","SD74O2Q1","MSX3"
7013,"T0000399","flat",261.336,"SD","SD74O2Q1","MSX3"
7014,"T0000399","flat",263.9354,"SD","SD74O2Q1","MSX3"
7015,"T0000399","flat",264.0957,"SD","SD74O2Q1","MSX3"
7016,"T0000399","flat",265.2738,"SD","SD74O2Q1","MSX3"
7017,"T0000399","flat",265.5201,"SD","SD74O2Q1","MSX3"
7018,"T0000399","flat",265.9292,"SD","SD74O2Q1","MSX3"
7019,"T0000399","flat",266.1549,"SD","SD74O2Q1","MSX3"
7020,"T0000399","flat",266.8538,"SD","SD74O2Q1","MSX3"
7021,"T0000399","flat",267.0679,"SD","SD74O2Q1","MSX3"
7022,"T0000399","flat",267.2962,"SD","SD74O2Q1","MSX3"
7023,"T0000399","flat",268.5818,"SD","SD74O2Q1","MSX3"
7024,"T0000399","flat",268.7912,"SD","SD74O2Q1","MSX3"
7025,"T0000399","flat",269.1845,"SD","SD74O2Q1","MSX3"
7026,"T0000399","flat",269.2525,"SD","SD74O2Q1","MSX3"
7027,"T0000399","flat",269.5423,"SD","SD74O2Q1","MSX3"
7028,"T0000399","flat",269.7082,"SD","SD74O2Q1","MSX3"
7029,"T0000399","flat",269.8588,"SD","SD74O2Q1","MSX3"
7030,"T0000399","flat",270.0933,"SD","SD74O2Q1","MSX3"
7031,"T0000399","flat",270.3139,"SD","SD74O2Q1","MSX3"
7032,"T0000399","flat",270.5653,"SD","SD74O2Q1","MSX3"
7033,"T0000399","flat",271.0768,"SD","SD74O2Q1","MSX3"
7034,"T0000399","flat",271.4321,"SD","SD74O2Q1","MSX3"
7035,"T0000399","flat",272.8094,"SD","SD74O2Q1","MSX3"
7036,"T0000399","flat",273.3598,"SD","SD74O2Q1","MSX3"
7037,"T0000399","flat",273.4233,"SD","SD74O2Q1","MSX3"
7038,"T0000399","flat",273.5349,"SD","SD74O2Q1","MSX3"
7039,"T0000399","flat",274.5815,"SD","SD74O2Q1","MSX3"
7040,"T0000399","flat",274.647,"SD","SD74O2Q1","MSX3"
7041,"T0000399","flat",275.5778,"SD","SD74O2Q1","MSX3"
7042,"T0000399","flat",276.4774,"SD","SD74O2Q1","MSX3"
7043,"T0000399","flat",278.4471,"SD","SD74O2Q1","MSX3"
7044,"T0000399","flat",278.6467,"SD","SD74O2Q1","MSX3"
7045,"T0000399","flat",278.9119,"SD","SD74O2Q1","MSX3"
