"unique.id","file.name","label","start.time","strain","rat.id","recording"
20483,"T0000254","short-c",341.8644,"SD","SD78","MBT"
20484,"T0000254","short-c",343.1045,"SD","SD78","MBT"
20485,"T0000254","flat",346.1186,"SD","SD78","MBT"
20486,"T0000254","trill",348.1267,"SD","SD78","MBT"
20487,"T0000254","trill-c",348.269,"SD","SD78","MBT"
20488,"T0000254","trill",348.3852,"SD","SD78","MBT"
20489,"T0000254","trill-c",348.5608,"SD","SD78","MBT"
20490,"T0000254","trill-c",348.758,"SD","SD78","MBT"
20491,"T0000254","trill",349.9141,"SD","SD78","MBT"
20492,"T0000254","short-c",380.6274,"SD","SD78","MBT"
20493,"T0000254","trill",380.953,"SD","SD78","MBT"
20494,"T0000254","trill",382.0851,"SD","SD78","MBT"
20495,"T0000254","step up",383.3733,"SD","SD78","MBT"
20496,"T0000254","flat",386.2998,"SD","SD78","MBT"
20497,"T0000254","flat",395.2179,"SD","SD78","MBT"
20498,"T0000254","unclear",419.16,"SD","SD78","MBT"
20499,"T0000254","flat",419.2977,"SD","SD78","MBT"
20500,"T0000254","short-ur",420.9407,"SD","SD78","MBT"
20501,"T0000254","trill-c",421.4625,"SD","SD78","MBT"
20502,"T0000254","trill",422.4901,"SD","SD78","MBT"
20503,"T0000254","flat",422.6298,"SD","SD78","MBT"
20504,"T0000254","flat over flat",422.9575,"SD","SD78","MBT"
20505,"T0000254","flat",423.3733,"SD","SD78","MBT"
20506,"T0000254","flat-mz",423.4342,"SD","SD78","MBT"
20507,"T0000254","flat",423.8377,"SD","SD78","MBT"
20508,"T0000254","flat",424.1689,"SD","SD78","MBT"
20509,"T0000254","flat",424.3921,"SD","SD78","MBT"
20510,"T0000254","flat",424.5903,"SD","SD78","MBT"
20511,"T0000254","flat",424.9728,"SD","SD78","MBT"
20512,"T0000254","flat",425.324,"SD","SD78","MBT"
20513,"T0000254","step down",425.4678,"SD","SD78","MBT"
20514,"T0000254","flat",426.9813,"SD","SD78","MBT"
20515,"T0000254","flat",427.1447,"SD","SD78","MBT"
20516,"T0000254","flat",427.3884,"SD","SD78","MBT"
20517,"T0000254","trill-c",427.586,"SD","SD78","MBT"
20518,"T0000254","flat",427.7857,"SD","SD78","MBT"
20519,"T0000254","step up",427.8318,"SD","SD78","MBT"
20520,"T0000254","short",431.6354,"SD","SD78","MBT"
20521,"T0000254","short",431.7614,"SD","SD78","MBT"
20522,"T0000254","flat",431.8192,"SD","SD78","MBT"
20523,"T0000254","step down",431.9616,"SD","SD78","MBT"
20524,"T0000254","step down",432.1961,"SD","SD78","MBT"
20525,"T0000254","step down",432.3456,"SD","SD78","MBT"
20526,"T0000254","flat",432.5545,"SD","SD78","MBT"
20527,"T0000254","short",433.0849,"SD","SD78","MBT"
20528,"T0000254","flat",433.1197,"SD","SD78","MBT"
20529,"T0000254","flat",434.4652,"SD","SD78","MBT"
20530,"T0000254","flat",434.519,"SD","SD78","MBT"
20531,"T0000254","flat",434.7427,"SD","SD78","MBT"
20532,"T0000254","short",435.6331,"SD","SD78","MBT"
20533,"T0000254","flat",435.8272,"SD","SD78","MBT"
20534,"T0000254","flat",436.2444,"SD","SD78","MBT"
20535,"T0000254","downward ramp",445.2392,"SD","SD78","MBT"
20536,"T0000254","trill",452.2716,"SD","SD78","MBT"
20537,"T0000254","trill-c",452.395,"SD","SD78","MBT"
20538,"T0000254","step down",455.2442,"SD","SD78","MBT"
20539,"T0000254","flat",455.4327,"SD","SD78","MBT"
20540,"T0000254","flat over flat",455.6267,"SD","SD78","MBT"
20542,"T0000254","flat-mz",456.2897,"SD","SD78","MBT"
20543,"T0000254","flat-z",456.5206,"SD","SD78","MBT"
20544,"T0000254","unclear",461.6258,"SD","SD78","MBT"
20545,"T0000254","unclear",462.0098,"SD","SD78","MBT"
20546,"T0000254","short-c",498.8974,"SD","SD78","MBT"
20547,"T0000254","flat",502.1516,"SD","SD78","MBT"
20548,"T0000254","trill",502.6652,"SD","SD78","MBT"
20549,"T0000254","flat",502.8679,"SD","SD78","MBT"
20550,"T0000254","inverted-u",503.7219,"SD","SD78","MBT"
20551,"T0000254","flat",504.9671,"SD","SD78","MBT"
20552,"T0000254","flat",508.3919,"SD","SD78","MBT"
20553,"T0000254","short",508.7042,"SD","SD78","MBT"
20554,"T0000254","short",509.3078,"SD","SD78","MBT"
20555,"T0000254","flat-z",509.4876,"SD","SD78","MBT"
20556,"T0000254","short",510.3621,"SD","SD78","MBT"
20557,"T0000254","multi-step",511.5335,"SD","SD78","MBT"
20558,"T0000254","flat",511.8279,"SD","SD78","MBT"
20559,"T0000254","short",512.1776,"SD","SD78","MBT"
20560,"T0000254","flat",512.5227,"SD","SD78","MBT"
20561,"T0000254","flat",512.5913,"SD","SD78","MBT"
20562,"T0000254","flat",512.854,"SD","SD78","MBT"
20563,"T0000254","flat",513.1192,"SD","SD78","MBT"
20564,"T0000254","complex",513.5119,"SD","SD78","MBT"
20565,"T0000254","flat",513.665,"SD","SD78","MBT"
20566,"T0000254","short",513.9128,"SD","SD78","MBT"
20567,"T0000254","flat",514.093,"SD","SD78","MBT"
20568,"T0000254","short",514.1596,"SD","SD78","MBT"
20569,"T0000254","flat",514.2589,"SD","SD78","MBT"
20570,"T0000254","short-ur",514.3418,"SD","SD78","MBT"
20571,"T0000254","flat",514.5026,"SD","SD78","MBT"
20572,"T0000254","upward ramp",514.712,"SD","SD78","MBT"
20573,"T0000254","flat",514.88,"SD","SD78","MBT"
20574,"T0000254","flat",515.051,"SD","SD78","MBT"
20575,"T0000254","flat",515.3802,"SD","SD78","MBT"
20576,"T0000254","flat",515.5753,"SD","SD78","MBT"
20577,"T0000254","step down",515.8855,"SD","SD78","MBT"
20578,"T0000254","short",515.9941,"SD","SD78","MBT"
20579,"T0000254","flat",516.0601,"SD","SD78","MBT"
20580,"T0000254","short-ur",516.1973,"SD","SD78","MBT"
20581,"T0000254","flat under flat",516.2434,"SD","SD78","MBT"
20582,"T0000254","flat",516.7974,"SD","SD78","MBT"
20583,"T0000254","flat",516.91,"SD","SD78","MBT"
20584,"T0000254","flat",517.1445,"SD","SD78","MBT"
20585,"T0000254","flat",517.9392,"SD","SD78","MBT"
20586,"T0000254","upward ramp",518.1051,"SD","SD78","MBT"
20587,"T0000254","short",518.3104,"SD","SD78","MBT"
20588,"T0000254","flat",518.6247,"SD","SD78","MBT"
20589,"T0000254","flat",520.6712,"SD","SD78","MBT"
20590,"T0000254","flat",521.5789,"SD","SD78","MBT"
20591,"T0000254","flat",523.6992,"SD","SD78","MBT"
20592,"T0000254","short",524.5726,"SD","SD78","MBT"
20593,"T0000254","short",526.1025,"SD","SD78","MBT"
20594,"T0000254","flat",531.4765,"SD","SD78","MBT"
20595,"T0000254","short",544.7659,"SD","SD78","MBT"
20596,"T0000254","short",545.0895,"SD","SD78","MBT"
20597,"T0000254","short",545.3311,"SD","SD78","MBT"
20598,"T0000254","flat",549.2766,"SD","SD78","MBT"
20599,"T0000254","flat",567.872,"SD","SD78","MBT"
20600,"T0000254","flat",568.1715,"SD","SD78","MBT"
20601,"T0000254","flat",569.0936,"SD","SD78","MBT"
20602,"T0000254","short",574.1531,"SD","SD78","MBT"
20603,"T0000254","flat",575.5279,"SD","SD78","MBT"
20604,"T0000254","flat",575.8223,"SD","SD78","MBT"
20605,"T0000254","trill",590.0155,"SD","SD78","MBT"
20606,"T0000254","short",592.7122,"SD","SD78","MBT"
20607,"T0000254","trill-f",594.7335,"SD","SD78","MBT"
20608,"T0000254","trill",595.03,"SD","SD78","MBT"
20609,"T0000254","flat",595.6992,"SD","SD78","MBT"
20610,"T0000254","trill",598.3452,"SD","SD78","MBT"
20611,"T0000254","trill-c",599.363,"SD","SD78","MBT"
20612,"T0000254","short",600.9436,"SD","SD78","MBT"
20613,"T0000254","flat",601.6245,"SD","SD78","MBT"
20614,"T0000254","flat",601.6839,"SD","SD78","MBT"
20615,"T0000254","flat",602.6393,"SD","SD78","MBT"
20616,"T0000254","flat",602.7407,"SD","SD78","MBT"
20617,"T0000254","flat",602.9624,"SD","SD78","MBT"
20618,"T0000254","flat-z",603.072,"SD","SD78","MBT"
20619,"T0000254","short-c",603.6408,"SD","SD78","MBT"
20620,"T0000254","short",603.7109,"SD","SD78","MBT"
20621,"T0000254","step up",604.1359,"SD","SD78","MBT"
20622,"T0000254","flat",605.2346,"SD","SD78","MBT"
20623,"T0000254","flat",605.3688,"SD","SD78","MBT"
20624,"T0000254","flat",605.5634,"SD","SD78","MBT"
20625,"T0000254","flat",606.0021,"SD","SD78","MBT"
20626,"T0000254","flat under short",606.3723,"SD","SD78","MBT"
20627,"T0000254","flat",606.5418,"SD","SD78","MBT"
20628,"T0000254","unclear",606.7456,"SD","SD78","MBT"
20629,"T0000254","flat",606.8326,"SD","SD78","MBT"
20630,"T0000254","step down",607.5346,"SD","SD78","MBT"
20631,"T0000254","flat",609.3818,"SD","SD78","MBT"
20632,"T0000254","flat",609.5298,"SD","SD78","MBT"
20633,"T0000254","short",612.4544,"SD","SD78","MBT"
20634,"T0000254","short",612.6064,"SD","SD78","MBT"
20635,"T0000254","short",614.0487,"SD","SD78","MBT"
20636,"T0000254","flat",669.7052,"SD","SD78","MBT"
20637,"T0000254","flat",679.6671,"SD","SD78","MBT"
20638,"T0000254","flat",681.3429,"SD","SD78","MBT"
20639,"T0000254","flat",692.3939,"SD","SD78","MBT"
20640,"T0000254","flat",692.609,"SD","SD78","MBT"
20641,"T0000254","flat",697.7116,"SD","SD78","MBT"
20642,"T0000254","short",697.7807,"SD","SD78","MBT"
20643,"T0000254","short",699.7278,"SD","SD78","MBT"
20644,"T0000254","step down",699.9219,"SD","SD78","MBT"
20645,"T0000254","flat",700.5199,"SD","SD78","MBT"
20646,"T0000254","short",700.6755,"SD","SD78","MBT"
20647,"T0000254","flat",700.7626,"SD","SD78","MBT"
20648,"T0000254","flat",700.8818,"SD","SD78","MBT"
20649,"T0000254","short",701.4307,"SD","SD78","MBT"
20650,"T0000254","short",701.5833,"SD","SD78","MBT"
20651,"T0000254","flat",701.9351,"SD","SD78","MBT"
20652,"T0000254","flat",715.0043,"SD","SD78","MBT"
20653,"T0000254","flat",763.2634,"SD","SD78","MBT"
20654,"T0000254","flat",765.3959,"SD","SD78","MBT"
20655,"T0000254","flat",765.5582,"SD","SD78","MBT"
20656,"T0000254","flat",765.6509,"SD","SD78","MBT"
20657,"T0000254","flat",765.7994,"SD","SD78","MBT"
20658,"T0000254","flat",766.0006,"SD","SD78","MBT"
20659,"T0000254","flat",766.1665,"SD","SD78","MBT"
20660,"T0000254","short",767.4997,"SD","SD78","MBT"
20661,"T0000254","flat",767.8253,"SD","SD78","MBT"
20662,"T0000254","short",768.341,"SD","SD78","MBT"
20663,"T0000254","short",768.6195,"SD","SD78","MBT"
20664,"T0000254","inverted-u",768.8713,"SD","SD78","MBT"
20665,"T0000254","short",768.9845,"SD","SD78","MBT"
20666,"T0000254","flat",770.5118,"SD","SD78","MBT"
20667,"T0000254","inverted-u",770.713,"SD","SD78","MBT"
20668,"T0000254","flat",786.115,"SD","SD78","MBT"
20669,"T0000254","short",786.9398,"SD","SD78","MBT"
20670,"T0000254","short",787.2691,"SD","SD78","MBT"
20671,"T0000254","flat",799.3078,"SD","SD78","MBT"
20672,"T0000254","short",824.2365,"SD","SD78","MBT"
20673,"T0000254","complex",824.4418,"SD","SD78","MBT"
20674,"T0000254","short",824.8151,"SD","SD78","MBT"
20675,"T0000254","flat",829.2172,"SD","SD78","MBT"
20676,"T0000254","short-c",829.6171,"SD","SD78","MBT"
20677,"T0000254","short",830.208,"SD","SD78","MBT"
20678,"T0000254","short",830.7527,"SD","SD78","MBT"
20679,"T0000254","flat",852.4375,"SD","SD78","MBT"
20680,"T0000254","flat",852.6755,"SD","SD78","MBT"
20681,"T0000254","flat-z",852.8302,"SD","SD78","MBT"
20682,"T0000254","flat",853.2019,"SD","SD78","MBT"
20683,"T0000254","short",854.2463,"SD","SD78","MBT"
20684,"T0000254","flat",857.3562,"SD","SD78","MBT"
20685,"T0000254","flat",857.4545,"SD","SD78","MBT"
20686,"T0000254","flat",857.6353,"SD","SD78","MBT"
20687,"T0000254","flat",857.8391,"SD","SD78","MBT"
20688,"T0000254","flat",858.1427,"SD","SD78","MBT"
20689,"T0000254","flat",858.7561,"SD","SD78","MBT"
20690,"T0000254","short",860.7026,"SD","SD78","MBT"
20691,"T0000254","flat",861.611,"SD","SD78","MBT"
20692,"T0000254","flat",861.9837,"SD","SD78","MBT"
20693,"T0000254","flat",862.1649,"SD","SD78","MBT"
20694,"T0000254","flat-z",862.3467,"SD","SD78","MBT"
20695,"T0000254","flat",862.5418,"SD","SD78","MBT"
20696,"T0000254","flat",862.7041,"SD","SD78","MBT"
20697,"T0000254","flat",862.8751,"SD","SD78","MBT"
20698,"T0000254","flat",863.0733,"SD","SD78","MBT"
20699,"T0000254","flat",863.2591,"SD","SD78","MBT"
20700,"T0000254","flat",888.1295,"SD","SD78","MBT"
20701,"T0000254","inverted-u",930.7868,"SD","SD78","MBT"
20702,"T0000254","multi-step",930.9317,"SD","SD78","MBT"
20703,"T0000254","unclear",931.1247,"SD","SD78","MBT"
20704,"T0000254","short",933.4948,"SD","SD78","MBT"
20705,"T0000254","short",933.6391,"SD","SD78","MBT"
20706,"T0000254","flat",979.0422,"SD","SD78","MBT"
20707,"T0000254","flat",985.8682,"SD","SD78","MBT"
20708,"T0000254","short",987.2281,"SD","SD78","MBT"
20709,"T0000254","flat",987.4514,"SD","SD78","MBT"
20710,"T0000254","flat",987.6705,"SD","SD78","MBT"
20711,"T0000254","flat",995.9398,"SD","SD78","MBT"
20712,"T0000254","trill",996.0135,"SD","SD78","MBT"
20713,"T0000254","trill",997.1906,"SD","SD78","MBT"
20714,"T0000254","flat",997.2546,"SD","SD78","MBT"
20715,"T0000254","trill-f",998.0554,"SD","SD78","MBT"
20716,"T0000254","upward ramp",998.6319,"SD","SD78","MBT"
20717,"T0000254","trill",998.7241,"SD","SD78","MBT"
20718,"T0000254","short",999.5217,"SD","SD78","MBT"
20719,"T0000254","trill",1001.2155,"SD","SD78","MBT"
20720,"T0000254","inverted-u",1005.3923,"SD","SD78","MBT"
20721,"T0000254","trill-c",1005.6652,"SD","SD78","MBT"
20722,"T0000254","short-c",1005.953,"SD","SD78","MBT"
20723,"T0000254","short-dr",1006.936,"SD","SD78","MBT"
20724,"T0000254","flat",1007.383,"SD","SD78","MBT"
20725,"T0000254","flat",1007.7813,"SD","SD78","MBT"
20726,"T0000254","flat",1008.1582,"SD","SD78","MBT"
20727,"T0000254","flat",1008.7444,"SD","SD78","MBT"
20728,"T0000254","flat",1008.965,"SD","SD78","MBT"
20729,"T0000254","flat over flat",1009.5293,"SD","SD78","MBT"
20730,"T0000254","flat over flat",1009.7561,"SD","SD78","MBT"
20731,"T0000254","unclear",1009.9461,"SD","SD78","MBT"
20732,"T0000254","short",1010.1253,"SD","SD78","MBT"
20733,"T0000254","short",1010.3291,"SD","SD78","MBT"
20734,"T0000254","flat",1010.4191,"SD","SD78","MBT"
20736,"T0000254","step down",1010.8001,"SD","SD78","MBT"
20737,"T0000254","short",1011.0151,"SD","SD78","MBT"
20738,"T0000254","flat",1011.1943,"SD","SD78","MBT"
20739,"T0000254","flat",1013.3022,"SD","SD78","MBT"
20740,"T0000254","short",1017.3562,"SD","SD78","MBT"
20741,"T0000254","short-ur",1018.4504,"SD","SD78","MBT"
20742,"T0000254","unclear",1019.9003,"SD","SD78","MBT"
20743,"T0000254","flat",1024.4613,"SD","SD78","MBT"
20744,"T0000254","flat",1031.8264,"SD","SD78","MBT"
20745,"T0000254","flat",1040.8325,"SD","SD78","MBT"
20746,"T0000254","flat",1063.0993,"SD","SD78","MBT"
20747,"T0000254","short-c",1079.7435,"SD","SD78","MBT"
20748,"T0000254","short",1081.6613,"SD","SD78","MBT"
20749,"T0000254","short",1081.9123,"SD","SD78","MBT"
20750,"T0000254","short",1106.5144,"SD","SD78","MBT"
20751,"T0000254","short",1118.3963,"SD","SD78","MBT"
20752,"T0000254","trill",1126.5295,"SD","SD78","MBT"
20753,"T0000254","trill",1130.7561,"SD","SD78","MBT"
20754,"T0000254","trill",1130.8861,"SD","SD78","MBT"
20755,"T0000254","downward ramp",1192.9302,"SD","SD78","MBT"
20756,"T0000254","short-c",1193.3153,"SD","SD78","MBT"
20757,"T0000254","trill over flat",1210.0444,"SD","SD78","MBT"
20758,"T0000254","flat",1213.337,"SD","SD78","MBT"
20759,"T0000254","flat",1232.8483,"SD","SD78","MBT"
20760,"T0000254","flat",1233.2385,"SD","SD78","MBT"
20761,"T0000254","flat",1235.3433,"SD","SD78","MBT"
20762,"T0000254","flat",1268.2961,"SD","SD78","MBT"
20763,"T0000254","flat",1269.505,"SD","SD78","MBT"
20764,"T0000254","short",1325.6473,"SD","SD78","MBT"
20765,"T0000254","downward ramp",1325.9254,"SD","SD78","MBT"
20766,"T0000254","flat",1326.0871,"SD","SD78","MBT"
20767,"T0000254","trill",1330.1074,"SD","SD78","MBT"
20768,"T0000254","flat",1332.1134,"SD","SD78","MBT"
20769,"T0000254","short",1336.8581,"SD","SD78","MBT"
20770,"T0000254","short",1337.6951,"SD","SD78","MBT"
20771,"T0000254","flat",1348.9904,"SD","SD78","MBT"
20772,"T0000254","flat",1349.2454,"SD","SD78","MBT"
20773,"T0000254","flat",1349.4492,"SD","SD78","MBT"
20774,"T0000254","flat",1350.0421,"SD","SD78","MBT"
20775,"T0000254","short",1350.53,"SD","SD78","MBT"
20776,"T0000254","short",1352.517,"SD","SD78","MBT"
20777,"T0000254","short",1352.6015,"SD","SD78","MBT"
20778,"T0000254","flat",1380.2521,"SD","SD78","MBT"
20779,"T0000254","flat",1429.7333,"SD","SD78","MBT"
20780,"T0000254","flat",1435.4871,"SD","SD78","MBT"
20781,"T0000254","unclear",1435.6301,"SD","SD78","MBT"
20782,"T0000254","short",1442.0192,"SD","SD78","MBT"
20783,"T0000254","short",1442.0771,"SD","SD78","MBT"
20784,"T0000254","flat",1442.2241,"SD","SD78","MBT"
20785,"T0000254","flat",1442.6121,"SD","SD78","MBT"
20786,"T0000254","short",1443.6142,"SD","SD78","MBT"
20787,"T0000254","trill",1444.0104,"SD","SD78","MBT"
20788,"T0000254","flat",1444.4605,"SD","SD78","MBT"
20789,"T0000254","short",1458.7003,"SD","SD78","MBT"
20790,"T0000254","flat",1478.8552,"SD","SD78","MBT"
20791,"T0000254","flat",1502.127,"SD","SD78","MBT"
20792,"T0000254","flat",1505.6384,"SD","SD78","MBT"
20793,"T0000254","flat",1527.2872,"SD","SD78","MBT"
20794,"T0000254","flat",1543.3144,"SD","SD78","MBT"
20795,"T0000254","short-dr",1546.3623,"SD","SD78","MBT"
20796,"T0000254","flat",1546.4975,"SD","SD78","MBT"
20797,"T0000254","flat",1547.1282,"SD","SD78","MBT"
20798,"T0000254","flat",1547.2584,"SD","SD78","MBT"
20799,"T0000254","flat",1547.6915,"SD","SD78","MBT"
20800,"T0000254","flat",1558.4143,"SD","SD78","MBT"
20801,"T0000254","short",1558.6483,"SD","SD78","MBT"
20802,"T0000254","downward ramp",1558.6851,"SD","SD78","MBT"
20803,"T0000254","flat",1559.4152,"SD","SD78","MBT"
20804,"T0000254","flat",1559.6892,"SD","SD78","MBT"
20805,"T0000254","flat",1575.0983,"SD","SD78","MBT"
20806,"T0000254","upward ramp",1604.2265,"SD","SD78","MBT"
20807,"T0000254","flat",1666.6352,"SD","SD78","MBT"
20808,"T0000254","flat",1667.2081,"SD","SD78","MBT"
20809,"T0000254","flat",1667.3709,"SD","SD78","MBT"
20810,"T0000254","short",1682.2215,"SD","SD78","MBT"
20811,"T0000255","short",0.0629,"SD","SD78","Fpupiso"
20812,"T0000255","short",0.088,"SD","SD78","Fpupiso"
20813,"T0000255","flat",0.235,"SD","SD78","Fpupiso"
20814,"T0000255","step down",0.3834,"SD","SD78","Fpupiso"
20815,"T0000255","short",0.5463,"SD","SD78","Fpupiso"
20816,"T0000255","short",0.5862,"SD","SD78","Fpupiso"
20817,"T0000255","short",0.6978,"SD","SD78","Fpupiso"
20818,"T0000255","short",0.8714,"SD","SD78","Fpupiso"
20819,"T0000255","short",1.4105,"SD","SD78","Fpupiso"
20820,"T0000255","short",1.4786,"SD","SD78","Fpupiso"
20821,"T0000255","flat",1.5928,"SD","SD78","Fpupiso"
20822,"T0000255","flat",1.7361,"SD","SD78","Fpupiso"
20823,"T0000255","flat",1.8744,"SD","SD78","Fpupiso"
20824,"T0000255","flat",2.028,"SD","SD78","Fpupiso"
20825,"T0000255","short",2.1806,"SD","SD78","Fpupiso"
20826,"T0000255","flat",2.3193,"SD","SD78","Fpupiso"
20827,"T0000255","flat",3.1462,"SD","SD78","Fpupiso"
20828,"T0000255","step down",3.2998,"SD","SD78","Fpupiso"
20829,"T0000255","flat",3.479,"SD","SD78","Fpupiso"
20830,"T0000255","flat",3.6469,"SD","SD78","Fpupiso"
20831,"T0000255","step down",3.7903,"SD","SD78","Fpupiso"
20832,"T0000255","step down",3.9429,"SD","SD78","Fpupiso"
20833,"T0000255","short",4.1144,"SD","SD78","Fpupiso"
20834,"T0000255","step down",4.2439,"SD","SD78","Fpupiso"
20835,"T0000255","step down",4.3883,"SD","SD78","Fpupiso"
20836,"T0000255","upward ramp",4.5829,"SD","SD78","Fpupiso"
20837,"T0000255","step down",4.7539,"SD","SD78","Fpupiso"
20838,"T0000255","step down",4.9152,"SD","SD78","Fpupiso"
20839,"T0000255","flat",5.0903,"SD","SD78","Fpupiso"
20840,"T0000255","step down",5.2449,"SD","SD78","Fpupiso"
20841,"T0000255","step down",5.5731,"SD","SD78","Fpupiso"
20842,"T0000255","multi-step",5.7297,"SD","SD78","Fpupiso"
20843,"T0000255","short",5.8915,"SD","SD78","Fpupiso"
20844,"T0000255","upward ramp",6.038,"SD","SD78","Fpupiso"
20845,"T0000255","flat",6.3718,"SD","SD78","Fpupiso"
20846,"T0000255","short",6.5418,"SD","SD78","Fpupiso"
20847,"T0000255","short",6.5802,"SD","SD78","Fpupiso"
20848,"T0000255","flat",6.7133,"SD","SD78","Fpupiso"
20849,"T0000255","flat",6.9918,"SD","SD78","Fpupiso"
20850,"T0000255","flat",7.1633,"SD","SD78","Fpupiso"
20851,"T0000255","short",7.3395,"SD","SD78","Fpupiso"
20852,"T0000255","step down",7.4782,"SD","SD78","Fpupiso"
20853,"T0000255","multi-step",7.6421,"SD","SD78","Fpupiso"
20854,"T0000255","flat",7.8197,"SD","SD78","Fpupiso"
20855,"T0000255","flat",7.9759,"SD","SD78","Fpupiso"
20856,"T0000255","short",8.1397,"SD","SD78","Fpupiso"
20857,"T0000255","flat",8.2938,"SD","SD78","Fpupiso"
20858,"T0000255","flat",8.4505,"SD","SD78","Fpupiso"
20859,"T0000255","flat",8.6133,"SD","SD78","Fpupiso"
20860,"T0000255","flat",8.9226,"SD","SD78","Fpupiso"
20861,"T0000255","flat-mz",9.0869,"SD","SD78","Fpupiso"
20862,"T0000255","flat",9.2518,"SD","SD78","Fpupiso"
20863,"T0000255","short",9.3045,"SD","SD78","Fpupiso"
20864,"T0000255","flat",9.4238,"SD","SD78","Fpupiso"
20865,"T0000255","short-c",10.07,"SD","SD78","Fpupiso"
20866,"T0000255","flat",10.2394,"SD","SD78","Fpupiso"
20867,"T0000255","flat",10.4089,"SD","SD78","Fpupiso"
20868,"T0000255","flat",10.56,"SD","SD78","Fpupiso"
20869,"T0000255","flat",10.7182,"SD","SD78","Fpupiso"
20870,"T0000255","upward ramp",11.0172,"SD","SD78","Fpupiso"
20871,"T0000255","upward ramp",11.1482,"SD","SD78","Fpupiso"
20872,"T0000255","flat",11.3249,"SD","SD78","Fpupiso"
20873,"T0000255","short",11.522,"SD","SD78","Fpupiso"
20874,"T0000255","short",12.2137,"SD","SD78","Fpupiso"
20875,"T0000255","step down",12.3402,"SD","SD78","Fpupiso"
20876,"T0000255","flat-z",12.5373,"SD","SD78","Fpupiso"
20877,"T0000255","multi-step",12.6771,"SD","SD78","Fpupiso"
20878,"T0000255","upward ramp",12.8506,"SD","SD78","Fpupiso"
20879,"T0000255","upward ramp",13.0058,"SD","SD78","Fpupiso"
20880,"T0000255","inverted-u",13.1758,"SD","SD78","Fpupiso"
20881,"T0000255","multi-step",13.3058,"SD","SD78","Fpupiso"
20882,"T0000255","inverted-u",13.4999,"SD","SD78","Fpupiso"
20883,"T0000255","upward ramp",13.632,"SD","SD78","Fpupiso"
20884,"T0000255","upward ramp",13.8096,"SD","SD78","Fpupiso"
20885,"T0000255","flat",13.9637,"SD","SD78","Fpupiso"
20886,"T0000255","flat",14.1916,"SD","SD78","Fpupiso"
20887,"T0000255","complex",14.3334,"SD","SD78","Fpupiso"
20888,"T0000255","flat",14.5244,"SD","SD78","Fpupiso"
20889,"T0000255","flat",14.6954,"SD","SD78","Fpupiso"
20890,"T0000255","short",14.7655,"SD","SD78","Fpupiso"
20891,"T0000255","complex",14.873,"SD","SD78","Fpupiso"
20892,"T0000255","inverted-u",15.0338,"SD","SD78","Fpupiso"
20893,"T0000255","flat",15.1905,"SD","SD78","Fpupiso"
20894,"T0000255","upward ramp",15.6974,"SD","SD78","Fpupiso"
20895,"T0000255","flat",15.8576,"SD","SD78","Fpupiso"
20896,"T0000255","flat",15.9088,"SD","SD78","Fpupiso"
20897,"T0000255","inverted-u",16.2048,"SD","SD78","Fpupiso"
20898,"T0000255","short",16.534,"SD","SD78","Fpupiso"
20899,"T0000255","complex",16.6958,"SD","SD78","Fpupiso"
20900,"T0000255","upward ramp",16.8698,"SD","SD78","Fpupiso"
20901,"T0000255","inverted-u",17.1028,"SD","SD78","Fpupiso"
20902,"T0000255","flat",17.2615,"SD","SD78","Fpupiso"
20903,"T0000255","short-c",17.4632,"SD","SD78","Fpupiso"
20904,"T0000255","flat",17.5872,"SD","SD78","Fpupiso"
20905,"T0000255","short-c",17.6399,"SD","SD78","Fpupiso"
20906,"T0000255","short-c",17.7633,"SD","SD78","Fpupiso"
20907,"T0000255","flat",17.9425,"SD","SD78","Fpupiso"
20908,"T0000255","short-c",18.137,"SD","SD78","Fpupiso"
20909,"T0000255","flat-z",18.5031,"SD","SD78","Fpupiso"
20910,"T0000255","inverted-u",18.882,"SD","SD78","Fpupiso"
20911,"T0000255","short",19.0945,"SD","SD78","Fpupiso"
20912,"T0000255","short",19.5133,"SD","SD78","Fpupiso"
20913,"T0000255","flat",19.8062,"SD","SD78","Fpupiso"
20914,"T0000255","flat",19.9884,"SD","SD78","Fpupiso"
20915,"T0000255","flat",20.3586,"SD","SD78","Fpupiso"
20916,"T0000255","flat",20.5537,"SD","SD78","Fpupiso"
20917,"T0000255","short",21.0227,"SD","SD78","Fpupiso"
20918,"T0000255","flat",21.2172,"SD","SD78","Fpupiso"
20919,"T0000255","short",21.3821,"SD","SD78","Fpupiso"
20920,"T0000255","flat-z",21.5521,"SD","SD78","Fpupiso"
20921,"T0000255","flat",22.0554,"SD","SD78","Fpupiso"
20922,"T0000255","short",22.635,"SD","SD78","Fpupiso"
20923,"T0000255","short",22.9785,"SD","SD78","Fpupiso"
20924,"T0000255","flat",23.1357,"SD","SD78","Fpupiso"
20925,"T0000255","short",23.3287,"SD","SD78","Fpupiso"
20926,"T0000255","flat",23.5002,"SD","SD78","Fpupiso"
20927,"T0000255","short",23.6887,"SD","SD78","Fpupiso"
20928,"T0000255","short",24.4326,"SD","SD78","Fpupiso"
20929,"T0000255","flat",25.0536,"SD","SD78","Fpupiso"
20930,"T0000255","flat-mz",25.3716,"SD","SD78","Fpupiso"
20931,"T0000255","short",26.5891,"SD","SD78","Fpupiso"
20932,"T0000255","flat",26.6311,"SD","SD78","Fpupiso"
